id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,duel_outcome,duel_type,possession_team_id,team_id,player_id,counterpress,off_camera
54605c25-e1e8-4c14-91dc-536eb05b8e1a,807,1,00:29:01.888,29,1,Duel,46,Canada,From Corner,Canada,Derek Cornelius,Left Center Back,"[112.0, 44.2]",0.0,True,['6cb6f50a-f351-472d-a4f8-0b6db68525b3'],3939985,,Aerial Lost,1833,1833,23760,,
cae8a096-e09f-44e0-8082-48a02b4ba7b1,870,1,00:30:58.319,30,58,Duel,48,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[95.5, 71.5]",0.0,True,['9423c503-93dc-43b9-9e5a-b0cf935d0ff8'],3939985,Lost In Play,Tackle,1833,1833,44703,True,
bb73c941-d5ad-4b07-a856-a513a544a639,1102,1,00:36:10.360,36,10,Duel,55,Chile,Regular Play,Chile,Alexis Alejandro Sánchez Sánchez,Left Midfield,"[88.8, 26.9]",0.0,True,['b1320032-57f5-4028-b071-0d462bc3049d'],3939985,,Aerial Lost,3562,3562,3385,,
282d867d-8cc0-41c2-92bb-f1e64ceafbb4,1106,1,00:36:16.711,36,16,Duel,55,Chile,Regular Play,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[88.8, 36.3]",0.0,True,['3bb61139-067e-46f2-8e3e-ea6be79a89d3'],3939985,,Aerial Lost,3562,3562,27317,,
4b3ebe14-d3e3-413f-aefd-e388d90d3e82,1108,1,00:36:19.136,36,19,Duel,55,Chile,Regular Play,Canada,Jonathan David,Center Attacking Midfield,"[39.6, 39.6]",0.0,True,['e0270e8d-6d79-4958-97d4-ded287f29aaa'],3939985,,Aerial Lost,3562,1833,23640,,
f02852ef-d514-4064-9346-3ba9bfea0d95,1168,1,00:40:39.188,40,39,Duel,59,Chile,From Goal Kick,Chile,Thomas Ignacio Galdames Millán,Left Back,"[84.7, 25.7]",0.0,True,['82e88a58-5699-4ce3-a514-527d9dfca6d9'],3939985,Won,Tackle,3562,3562,37057,True,
cf328aa1-681e-431a-9ebf-1faf19aab27b,1180,1,00:40:51.032,40,51,Duel,59,Chile,From Goal Kick,Chile,Alexis Alejandro Sánchez Sánchez,Left Midfield,"[110.6, 19.4]",0.0,True,['9a101bab-6d59-44d5-ae0c-30dee11c5684'],3939985,Lost In Play,Tackle,3562,3562,3385,True,
3bed0d6c-6694-4424-9972-873b23f1863e,1223,1,00:42:09.467,42,9,Duel,62,Chile,From Free Kick,Chile,Marcelino Ignacio Nuñez Espinoza,Right Defensive Midfield,"[74.1, 46.4]",0.0,True,['9d4b3211-0576-42b8-8e9d-5c36753cf8c8'],3939985,,Aerial Lost,3562,3562,36532,,
17016902-c202-4132-b1ca-ae7d1ad56593,1321,1,00:46:13.422,46,13,Duel,69,Chile,From Throw In,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[94.4, 34.9]",0.0,True,['d28d7a5e-e36c-4dc8-ab77-e63253d5f361'],3939985,,Aerial Lost,3562,3562,27317,,
6fafb4c1-2d4b-4e4d-b56e-d6e28f22e79a,1332,1,00:46:21.325,46,21,Duel,70,Canada,Regular Play,Chile,Marcelino Ignacio Nuñez Espinoza,Right Defensive Midfield,"[67.6, 7.4]",0.0,True,['9ee443f3-e7ad-4815-8fb9-0df638a20778'],3939985,Lost Out,Tackle,1833,3562,36532,,
81d56bb5-0fd2-4b81-ad0c-35ad83650f25,1359,1,00:47:08.812,47,8,Duel,71,Canada,From Throw In,Chile,Eduardo Jesús Vargas Rojas,Center Forward,"[93.4, 67.3]",0.0,True,['44796edb-06cf-496f-971e-356f999b9615'],3939985,,Aerial Lost,1833,3562,27317,,
f946b153-5c1e-4984-97c8-e76679e0c8fd,1464,2,00:00:26.288,45,26,Duel,77,Chile,Regular Play,Canada,Derek Cornelius,Left Center Back,"[20.8, 2.7]",0.0,True,['eedb7c05-afe9-4f47-9b34-79958e58dd05'],3939985,Lost In Play,Tackle,3562,1833,23760,,
f9e74fe7-f4a3-4a25-97f2-f1465aca9faf,1476,2,00:00:38.327,45,38,Duel,78,Chile,From Throw In,Canada,Alphonso Davies,Left Back,"[14.3, 6.2]",0.0,True,['4dc2e7fb-8c1d-406d-b6fa-ce6982e0c60a'],3939985,Lost Out,Tackle,3562,1833,12365,,
0daa1f8a-fe78-4289-9394-3846886eb5ac,1489,2,00:01:45.713,46,45,Duel,81,Chile,From Corner,Canada,Derek Cornelius,Left Center Back,"[5.7, 44.8]",0.0,True,['ce9bdd53-98e3-47db-8d7c-818ea3ea9d1e'],3939985,,Aerial Lost,3562,1833,23760,,
c983582b-63d8-4202-993e-09146e5de91b,1495,2,00:02:08.018,47,8,Duel,82,Chile,From Corner,Canada,Jonathan David,Center Attacking Midfield,"[7.8, 38.7]",0.0,True,['1928b818-ff60-4f53-9e07-1a4929c1bac0'],3939985,,Aerial Lost,3562,1833,23640,,
aaa4e4c0-e53a-488f-b725-46b843525fd4,1508,2,00:02:39.168,47,39,Duel,84,Chile,Regular Play,Canada,Jacob Shaffelburg,Left Wing,"[43.0, 58.8]",0.0,True,['0bf8bcb5-089f-4369-861d-46016dfe4a08'],3939985,,Aerial Lost,3562,1833,26152,,
c2f034ea-6653-4d09-a036-e8364b88d6e5,1532,2,00:03:56.915,48,56,Duel,86,Chile,From Throw In,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[90.2, 3.2]",0.0,True,['98d93255-79ac-4417-b093-4aa32a1d5612'],3939985,,Aerial Lost,3562,3562,35939,,
3cbd38e9-7286-4e6c-8ac8-b242e032902c,1548,2,00:05:00.227,50,0,Duel,88,Chile,From Goal Kick,Canada,Cyle Larin,Center Forward,"[91.0, 56.9]",0.0,True,['4438c5cd-204e-4701-9d13-5bd6f3cc9707'],3939985,,Aerial Lost,3562,1833,16459,,
66a6bc40-03da-4aa5-beee-fda59a31af7d,1555,2,00:05:03.449,50,3,Duel,88,Chile,From Goal Kick,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[19.8, 27.5]",0.0,True,['5ed5fcb3-7ef3-4a67-bc96-e2cf7573f8ae'],3939985,Success In Play,Tackle,3562,3562,7175,True,
b3f27cb5-2f37-40e8-8c68-64cb774de3aa,1562,2,00:05:20.137,50,20,Duel,88,Chile,From Goal Kick,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[86.3, 22.4]",0.0,True,['eb446564-38dd-43e7-9386-4504a347b56f'],3939985,,Aerial Lost,3562,3562,3385,,
a95bc4ec-1e33-4a14-8c5d-9b082d1ac788,1652,2,00:08:31.744,53,31,Duel,92,Chile,From Free Kick,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[100.4, 42.1]",0.0,True,['ff069e39-905f-4d81-9938-98c587331ed3'],3939985,,Aerial Lost,3562,3562,3385,,
c72edeb3-06b8-4249-98e8-fef95209bc2c,1672,2,00:08:56.812,53,56,Duel,93,Chile,From Throw In,Chile,Thomas Ignacio Galdames Millán,Left Back,"[111.8, 3.3]",0.0,True,['3b1b349c-885b-40ed-94c5-3fd451a47daf'],3939985,Won,Tackle,3562,3562,37057,True,
75c8668b-b313-4e40-a6c0-b0626ee47a05,1676,2,00:08:57.701,53,57,Duel,93,Chile,From Throw In,Canada,Jonathan Osorio,Right Defensive Midfield,"[4.5, 76.3]",0.0,True,['7d8a218c-c88b-465c-bbd7-b31cbe10c316'],3939985,Lost Out,Tackle,3562,1833,12770,,
a015e612-f289-4365-914c-570c41b3ba75,1687,2,00:09:31.542,54,31,Duel,94,Chile,From Corner,Canada,Alistair Johnston,Right Back,"[12.8, 77.5]",0.0,True,['55b5fa04-990c-4b64-9d46-6d5e97cac1c9'],3939985,Lost In Play,Tackle,3562,1833,44703,,
9496023d-f1ae-4a56-958e-9ca42fee8a34,1700,2,00:09:42.545,54,42,Duel,96,Canada,From Keeper,Chile,Víctor Alejandro Dávila Zavala,Right Midfield,"[87.1, 67.3]",0.0,True,['30ed8095-c09a-4b5f-8ae8-07c08ffc4219'],3939985,Lost Out,Tackle,1833,3562,30944,True,
6f3844b0-1442-4fed-a5b2-5b07a3db517c,1755,2,00:10:32.520,55,32,Duel,97,Canada,From Throw In,Chile,Rodrigo Eduardo Echeverría Sáez,Right Defensive Midfield,"[43.0, 77.7]",0.0,True,['9c5e7575-6a65-41de-ac40-5d65840c59d9'],3939985,Lost Out,Tackle,1833,3562,35738,,
00ed6774-fbb8-44df-b782-e96e0dacd269,1777,2,00:11:30.115,56,30,Duel,99,Chile,From Free Kick,Canada,Moise Bombito,Right Center Back,"[23.4, 57.5]",0.0,True,['e25a6988-402b-436d-922e-67a712914202'],3939985,,Aerial Lost,3562,1833,383250,,
f3ed5864-5064-4dab-9237-6f9149f9ffba,1779,2,00:11:31.816,56,31,Duel,99,Chile,From Free Kick,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[97.3, 14.4]",0.0,True,['4f8598b5-b506-46f0-9cd4-31c9e3dc36ef'],3939985,,Aerial Lost,3562,3562,35939,,
c04393e4-20fb-4ccf-989a-2e13a7b0f424,1781,2,00:11:34.653,56,34,Duel,99,Chile,From Free Kick,Canada,Richie Laryea,Right Wing,"[34.1, 77.5]",0.0,True,['b208de31-0d7a-452c-8c28-6427bc53c525'],3939985,,Aerial Lost,3562,1833,16120,,
7d16f4a7-d0e0-4763-b3aa-97c9bb87b505,1787,2,00:11:37.124,56,37,Duel,99,Chile,From Free Kick,Canada,Alistair Johnston,Right Back,"[15.8, 78.5]",0.0,True,['a821ca20-a3cc-4cea-a5b1-037be0707e9b'],3939985,Lost Out,Tackle,3562,1833,44703,,
90e4ea5f-3da8-48b9-adba-716c7bcc9e6a,1805,2,00:12:33.622,57,33,Duel,100,Chile,From Throw In,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[96.4, 3.9]",0.0,True,['997c6355-96a9-4805-9950-caa3ae048a62'],3939985,Won,Tackle,3562,3562,35939,True,
ccae214b-13f9-40ed-9181-322f514e934e,1809,2,00:12:35.039,57,35,Duel,100,Chile,From Throw In,Canada,Alistair Johnston,Right Back,"[22.8, 75.2]",0.0,True,['f80c4415-d832-490b-8b11-3f97254d5d92'],3939985,Won,Tackle,3562,1833,44703,,
ad85f752-82be-4347-8d3e-1a9b7f9edf15,1888,2,00:14:00.521,59,0,Duel,103,Chile,Regular Play,Chile,Mauricio Aníbal Isla Isla,Right Back,"[6.5, 58.3]",0.0,True,['f86a65a5-ae6f-47ea-834f-4824317028f7'],3939985,Won,Tackle,3562,3562,18874,,
f3cc3de6-3218-4f84-b0f5-3cbe7b2e7f00,1900,2,00:14:41.154,59,41,Duel,105,Canada,Regular Play,Canada,Jacob Shaffelburg,Left Wing,"[29.5, 37.6]",0.0,True,['8f8e6443-bee7-4918-b261-56619af7c7ae'],3939985,Success In Play,Tackle,1833,1833,26152,True,
ad651693-c898-423f-9d7c-4627198d537c,2017,2,00:21:01.375,66,1,Duel,117,Chile,From Free Kick,Chile,Marcos Nikolas Bolados Hidalgo,Left Midfield,"[80.0, 22.2]",0.0,True,['636c205e-ca73-46af-9748-ba1a9ec178fd'],3939985,,Aerial Lost,3562,3562,35939,,
1e192898-5d9b-437a-8cdb-b9d772e93700,2039,2,00:21:47.195,66,47,Duel,118,Chile,From Free Kick,Chile,Mauricio Aníbal Isla Isla,Right Back,"[54.9, 69.3]",0.0,True,['021599cc-1fdd-43b3-b6d2-bac149a78b11'],3939985,Won,Tackle,3562,3562,18874,True,
8ae60472-fd93-4e27-a2a3-14db5aea7614,2046,2,00:22:06.709,67,6,Duel,118,Chile,From Free Kick,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[87.3, 28.0]",0.0,True,['273261b4-f65d-4031-a700-603122d619f3'],3939985,,Aerial Lost,3562,3562,3385,,
cc8efd68-26fc-4c6a-b6b3-72da88092918,2076,2,00:23:14.736,68,14,Duel,121,Chile,From Goal Kick,Canada,Stephen Antunes Eustáquio,Left Defensive Midfield,"[46.3, 46.8]",0.0,True,['d84fb98a-bc99-488b-90df-d1fa6bd98e11'],3939985,,Aerial Lost,3562,1833,11187,,
0922128b-f8f8-42c4-aef1-2b07f2644f2f,2083,2,00:23:17.647,68,17,Duel,121,Chile,From Goal Kick,Chile,Erick Antonio Pulgar Farfán,Left Defensive Midfield,"[76.5, 25.1]",0.0,True,['3bab199c-3753-4c86-8ff0-b8da7525bc79'],3939985,,Aerial Lost,3562,3562,7175,,
a7eab5ed-df3b-4759-91d4-f9797c3d70c1,2144,2,00:24:27.663,69,27,Duel,123,Chile,Regular Play,Canada,Derek Cornelius,Left Center Back,"[70.4, 7.2]",0.0,True,['4a3e6990-92e5-49aa-86f5-ac26b200433a'],3939985,Lost Out,Tackle,3562,1833,23760,True,
d14551bc-3c77-411f-97ae-f07e0f63a40c,2172,2,00:25:03.518,70,3,Duel,126,Canada,Regular Play,Chile,Thomas Ignacio Galdames Millán,Left Back,"[13.6, 14.4]",0.0,True,['afb97959-380a-4718-b434-822224cd9143'],3939985,Lost In Play,Tackle,1833,3562,37057,,
66273436-0fb6-4936-b324-c46cdbb627f0,2178,2,00:25:05.642,70,5,Duel,126,Canada,Regular Play,Chile,Rodrigo Eduardo Echeverría Sáez,Right Defensive Midfield,"[5.2, 21.4]",0.0,True,['1cdae16a-e4ae-4b9b-90aa-7b6978e240be'],3939985,Lost Out,Tackle,1833,3562,35738,,
aa11229d-d88a-48f8-929e-4077d2378da5,2234,2,00:28:06.818,73,6,Duel,131,Chile,From Free Kick,Chile,Guillermo Alfonso Maripán Loaysa,Left Center Back,"[110.4, 33.0]",0.0,True,['d6ae5230-6b66-4b25-be49-4083db6a05a1'],3939985,,Aerial Lost,3562,3562,6855,,
7b0c78ab-06e9-42d3-be46-6f86f950cc53,2241,2,00:28:19.187,73,19,Duel,131,Chile,From Free Kick,Canada,Liam Millar,Left Wing,"[20.3, 23.9]",0.0,True,['f620a0af-c4df-4435-8696-00dce769e15d'],3939985,,Aerial Lost,3562,1833,23363,,
73b278a2-9599-4455-ae6a-528659553a6a,2343,2,00:30:46.197,75,46,Duel,135,Chile,From Free Kick,Chile,Marcos Nikolas Bolados Hidalgo,Right Midfield,"[115.8, 76.3]",0.0,True,['e9040295-14a8-468f-a837-ed748e459775'],3939985,Won,Tackle,3562,3562,35939,True,
0a53890d-8029-477c-9019-4f1f7489c721,2347,2,00:30:47.617,75,47,Duel,135,Chile,From Free Kick,Canada,Alphonso Davies,Left Back,"[6.4, 5.4]",0.0,True,['7d7b3a45-fd9f-4ce5-a2d4-5c2e9e3fdb63'],3939985,Lost In Play,Tackle,3562,1833,12365,,
039b64e8-1514-4750-a201-7029eacf368f,2456,2,00:36:16.043,81,16,Duel,141,Chile,From Free Kick,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[97.5, 51.9]",0.0,True,['6e50c5ad-daf4-4644-9045-d1332197c769'],3939985,,Aerial Lost,3562,3562,3385,,
cf6d461a-5144-45c8-93af-3dab1ac3808c,2476,2,00:36:56.073,81,56,Duel,144,Chile,Regular Play,Canada,Liam Millar,Left Wing,"[44.0, 8.7]",0.0,True,['3f0cd33c-4634-4c02-a953-c6457209f34c'],3939985,,Aerial Lost,3562,1833,23363,True,
38d5a013-5d97-47e2-8f29-e742c991b4b9,2504,2,00:37:38.574,82,38,Duel,145,Canada,From Throw In,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[50.1, 2.8]",0.0,True,['15b73d27-22e7-4263-b52f-edface2eec77'],3939985,,Aerial Lost,1833,3562,3385,,
3f6795d4-0db3-4bb9-8f40-b2343f07140c,2626,2,00:39:23.710,84,23,Duel,145,Canada,From Throw In,Chile,Mauricio Aníbal Isla Isla,Right Back,"[28.3, 75.8]",0.0,True,['d9ff7b53-9539-411d-83a5-7649ee0a196a'],3939985,Success Out,Tackle,1833,3562,18874,,
54e8ca6b-153b-4012-a796-60e853545ad6,2635,2,00:39:53.619,84,53,Duel,146,Chile,From Throw In,Canada,Tanitoluwa Oluwaseyi,Center Forward,"[74.4, 33.5]",0.0,True,['e65af7b4-5db4-4455-9fc8-dbc3eddfba3d'],3939985,,Aerial Lost,3562,1833,224603,,
cec1e7b3-f1a1-4317-8bad-e7b9c4fef1d0,2642,2,00:40:08.385,85,8,Duel,146,Chile,From Throw In,Chile,Alexis Alejandro Sánchez Sánchez,Center Forward,"[94.8, 51.7]",0.0,True,['4434de7a-5098-4d7c-8f02-9ced755c86a4'],3939985,,Aerial Lost,3562,3562,3385,,
d33b1070-deb5-43cb-9a5f-6d3d9343999f,2646,2,00:40:10.822,85,10,Duel,146,Chile,From Throw In,Chile,César Ignacio Pérez Maldonado,Right Defensive Midfield,"[75.4, 59.1]",0.0,True,['28a9a9f6-ec0d-4308-bbf8-92d86581a36b'],3939985,,Aerial Lost,3562,3562,217795,True,
368dc191-56fb-4ec6-b276-606314b81396,2669,2,00:40:57.802,85,57,Duel,149,Canada,Regular Play,Chile,César Ignacio Pérez Maldonado,Right Defensive Midfield,"[51.6, 72.2]",0.0,True,['41e7e07a-a6ed-438c-82d7-89c2334aac40'],3939985,Lost Out,Tackle,1833,3562,217795,,
e46a2eee-759a-4c5f-b5a0-24a925afbc02,2761,2,00:43:27.936,88,27,Duel,151,Canada,From Corner,Chile,Mauricio Aníbal Isla Isla,Right Back,"[5.2, 1.1]",0.0,True,['8f2492aa-78b8-45ae-ac59-ab60c6c39fe8'],3939985,Success Out,Tackle,1833,3562,18874,,
6a67cb04-9943-48fd-9a1c-5d757b3d70ca,2780,2,00:45:30.340,90,30,Duel,155,Canada,From Free Kick,Chile,Thomas Ignacio Galdames Millán,Left Back,"[39.6, 6.2]",0.0,True,['bfb19c3e-9723-48f7-8d8a-b78985062a5d'],3939985,,Aerial Lost,1833,3562,37057,,
96554ac0-c7ed-481d-bafe-d11a8b3871b5,2824,2,00:47:57.909,92,57,Duel,159,Chile,From Throw In,Chile,Guillermo Alfonso Maripán Loaysa,Left Center Back,"[93.5, 41.7]",0.0,True,['ad02025c-0613-41b5-82a9-0fc0c803e21d'],3939985,,Aerial Lost,3562,3562,6855,,
7ea20dd9-a54a-4f2a-a16a-9395ef8aa794,2826,2,00:48:01.850,93,1,Duel,159,Chile,From Throw In,Chile,Ben Brereton Díaz,Left Midfield,"[99.1, 42.3]",0.0,True,['296753c5-f090-4b0b-a8d8-8cac278fe8dd'],3939985,,Aerial Lost,3562,3562,4735,,
48e8d897-e9f4-4412-9b17-cd01a20e2457,2839,2,00:49:37.166,94,37,Duel,161,Canada,From Goal Kick,Canada,Liam Millar,Left Wing,"[84.7, 49.7]",0.0,True,['5fdc6cde-93af-46c5-9404-4f256c28159a'],3939985,,Aerial Lost,1833,1833,23363,,
4ea7ef4b-048e-4def-a8ef-7b2c6379fe7a,2867,2,00:50:07.921,95,7,Duel,162,Chile,Regular Play,Chile,Ben Brereton Díaz,Left Midfield,"[105.8, 21.3]",0.0,True,['83b514c1-cb5f-4e2e-904d-2324bb8b5092'],3939985,,Aerial Lost,3562,3562,4735,,
927284ec-f4fa-409e-8fdb-1aa61980c2e4,2880,2,00:50:53.181,95,53,Duel,164,Canada,From Goal Kick,Chile,Thomas Ignacio Galdames Millán,Left Back,"[48.9, 2.0]",0.0,True,['bc1eb561-2cbf-4d76-96a9-021c14c490a8'],3939985,,Aerial Lost,1833,3562,37057,,
e58b0ea9-4d3a-4059-b297-ae79c7fd0faa,10,1,00:00:07.947,0,7,Duel,2,Costa Rica,From Kick Off,Costa Rica,Manfred Ugalde,Center Forward,"[88.6, 52.2]",0.0,True,['dc5c6286-3cc8-4a1c-be9c-88c0fd2952cb'],3939984,,Aerial Lost,795,795,36251,,
e12f31e2-258a-4771-a212-56e8a1ec1bae,20,1,00:00:12.687,0,12,Duel,3,Colombia,Regular Play,Costa Rica,Haxzel Quirós Cruz,Right Wing Back,"[73.3, 78.1]",0.0,True,['46af4a96-461f-49d7-826f-6d73d8eca734'],3939984,Lost Out,Tackle,769,795,132510,True,
f63a4109-36a1-4ae2-9285-66143ab23de4,32,1,00:01:03.918,1,3,Duel,5,Colombia,From Throw In,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[83.0, 11.7]",0.0,True,['369c76d1-332e-4433-ba5e-acd1e6787420'],3939984,Success In Play,Tackle,769,769,8817,True,
db0350a4-38d2-4021-bf37-c4d8cc3196f9,77,1,00:01:31.451,1,31,Duel,5,Colombia,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[24.3, 12.8]",0.0,True,['dda363bf-1352-4cc2-9ead-750336f514ff'],3939984,Won,Tackle,769,795,154895,,
6cf0dcd5-2dc1-4111-8129-d05f03e721ba,80,1,00:01:32.791,1,32,Duel,5,Colombia,From Throw In,Colombia,Daniel Muñoz Mejía,Right Back,"[101.8, 77.2]",0.0,True,['30459d3b-4432-4245-a41a-3728a1dd3a40'],3939984,Lost Out,Tackle,769,769,27423,True,
f246875b-9ec0-41bf-a1d8-e6faa76971d5,83,1,00:01:59.808,1,59,Duel,6,Costa Rica,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[67.5, 2.1]",0.0,True,['e331fa89-f27a-4e8b-b47f-ea4749791a8f'],3939984,,Aerial Lost,795,795,154895,,
44404b8a-a148-45ed-bbf3-640cab9646d0,113,1,00:02:23.925,2,23,Duel,7,Costa Rica,From Free Kick,Costa Rica,Orlando Moisés Galo Calderón,Right Defensive Midfield,"[49.2, 46.5]",0.0,True,['0d07147d-2d79-4024-92c2-1069acda684c'],3939984,Success In Play,Tackle,795,795,132516,True,
3b0537d1-8fd2-4714-bd1d-53a11adb14ef,127,1,00:02:43.047,2,43,Duel,8,Colombia,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[40.3, 68.2]",0.0,True,['bba250ed-6751-4f54-be23-1220c0f6a242'],3939984,,Aerial Lost,769,795,27163,,
57e761e3-7c43-4a00-aeac-5e246e817277,168,1,00:03:19.559,3,19,Duel,9,Costa Rica,Regular Play,Colombia,Daniel Muñoz Mejía,Right Back,"[58.5, 76.1]",0.0,True,['cb31368b-6a19-4a83-8aac-9f54a15041d3'],3939984,Lost In Play,Tackle,795,769,27423,,
3b981901-03a0-4229-8ee7-a05633c9673c,212,1,00:04:31.779,4,31,Duel,11,Colombia,From Free Kick,Costa Rica,Manfred Ugalde,Center Forward,"[77.2, 64.6]",0.0,True,['135fbfa1-be8f-411b-9e8b-1fcc659bff5f'],3939984,,Aerial Lost,769,795,36251,,
97cc8215-b2a2-40a4-83e4-67b679d42a2c,277,1,00:06:41.635,6,41,Duel,14,Costa Rica,From Goal Kick,Colombia,Jhon Andrés Córdoba Copete,Right Center Forward,"[67.9, 42.4]",0.0,True,['6efdf386-9564-4ab0-ad60-d7e7dd04b61f'],3939984,,Aerial Lost,795,769,8817,,
2359a1d8-cc5e-4621-a3a9-0f90e97b3abc,306,1,00:09:25.226,9,25,Duel,16,Colombia,From Free Kick,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[6.4, 36.7]",0.0,True,['f930f9bb-49ea-4797-af0d-87d0fee31d1f'],3939984,,Aerial Lost,769,795,27163,,
184c9afa-c509-42bc-8592-19e6a3562cad,475,1,00:14:13.772,14,13,Duel,26,Costa Rica,Regular Play,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[45.3, 5.4]",0.0,True,['ab16056e-1b03-477d-b478-fe3204c21a22'],3939984,Success In Play,Tackle,795,795,154895,True,
b50659eb-6473-467b-bb7e-711e52fc7c10,559,1,00:15:59.595,15,59,Duel,28,Costa Rica,From Goal Kick,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[71.9, 9.1]",0.0,True,['73d1b4f2-9c42-48f6-aa76-024602729dfb'],3939984,,Aerial Lost,795,795,154895,,
61f91d72-088a-47cf-a01e-cbe481c963bd,620,1,00:18:42.187,18,42,Duel,32,Costa Rica,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[57.4, 57.6]",0.0,True,['c569651a-79af-43f1-8136-92cdd017f0f0'],3939984,,Aerial Lost,795,795,154895,,
9c2870e7-464d-4d11-b54a-599d988a027e,710,1,00:22:14.818,22,14,Duel,38,Colombia,From Free Kick,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[9.7, 33.9]",0.0,True,['f188bbac-d5f8-4fe2-96ab-5f1641f7b4a5'],3939984,,Aerial Lost,769,795,154895,,
4c6bdd2f-2e83-4653-bdb5-e692a1918916,714,1,00:22:49.166,22,49,Duel,39,Costa Rica,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[35.3, 2.7]",0.0,True,['809f87fe-fa06-49c0-aa15-5a50071885c7'],3939984,,Aerial Lost,795,795,154895,,
2b6b3764-94a1-421b-be13-9b412a5e7efd,720,1,00:22:51.681,22,51,Duel,40,Colombia,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 15.3]",0.0,True,['02dd5926-a5a0-4b28-8c32-45b1c736dea0'],3939984,Lost Out,Tackle,769,795,27163,True,
97ba2c5b-9f60-474f-a74e-cbf05257602d,725,1,00:23:19.749,23,19,Duel,41,Colombia,From Corner,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[5.7, 42.2]",0.0,True,['7b10e42a-629e-4d4a-bd41-7c3bc984a2b2'],3939984,,Aerial Lost,769,795,27163,,
646fd5d9-704f-4a0b-8773-78b6740adf95,729,1,00:23:19.817,23,19,Duel,41,Colombia,From Corner,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[5.7, 42.6]",0.0,True,['11ec43d4-d088-4b9b-a7b4-cf485ff7c0bc'],3939984,,Aerial Lost,769,795,143385,,
ca477901-95f0-4c00-bf7f-b1597782a993,736,1,00:24:00.749,24,0,Duel,42,Costa Rica,From Goal Kick,Colombia,Richard Rios Montoya,Right Center Midfield,"[47.2, 64.0]",0.0,True,['3effc410-0dcf-43c9-b064-7b7d3821fbdc'],3939984,,Aerial Lost,795,769,49395,,
d05bf9ff-2ea4-44de-8508-ce4490a11671,738,1,00:24:02.652,24,2,Duel,42,Costa Rica,From Goal Kick,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[84.2, 26.2]",0.0,True,['33699bea-e1e7-45d6-8d30-b28727ffc300'],3939984,,Aerial Lost,795,795,184468,,
39162b23-25db-4db8-ac0b-496f1a7f45e0,851,1,00:33:01.111,33,1,Duel,55,Colombia,From Corner,Costa Rica,Jeyland Yahir Mitchell Baltodano,Right Center Back,"[7.2, 44.3]",0.0,True,['cd4188da-87a4-448c-a2ce-4f1c5ee4abfc'],3939984,,Aerial Lost,769,795,143385,,
3d6e0fab-9a73-470b-ad95-f80c31aa481c,866,1,00:34:00.713,34,0,Duel,57,Costa Rica,From Throw In,Costa Rica,Warren Steven Madrigal Molina,Left Attacking Midfield,"[84.7, 67.7]",0.0,True,['2da16260-8604-427c-bbac-d40a77d7cafa'],3939984,,Aerial Lost,795,795,154895,,
2fc1a146-1883-4a62-8b9e-802261190c35,1013,1,00:39:54.809,39,54,Duel,65,Costa Rica,Regular Play,Costa Rica,Juan Pablo Vargas Campos,Center Back,"[9.3, 20.2]",0.0,True,['864cbc30-1f2a-4335-b967-ba1366f9bd59'],3939984,Won,Tackle,795,795,27163,True,
d17d2f6a-d57c-4476-bc10-4c7899f77ea6,1022,1,00:40:06.713,40,6,Duel,65,Costa Rica,Regular Play,Costa Rica,Álvaro José Zamora Mata,Right Attacking Midfield,"[75.1, 3.8]",0.0,True,['01f45aff-9663-446d-94a5-3c084a6f6a20'],3939984,Success In Play,Tackle,795,795,184468,True,
